"MacroTrends Data Download"
"RYAAY - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2011-02-22,10.032,10.1036,9.9196,10.0729,362593
2011-02-23,9.882,9.957,9.7763,9.8479,622127
2011-02-24,9.8206,9.8206,9.6229,9.7831,346517
2011-02-25,9.8377,9.9263,9.7729,9.9126,519945
2011-02-28,9.8103,9.8614,9.6945,9.7217,372967
2011-03-01,9.8,9.8342,9.616,9.7217,311648
2011-03-02,9.8001,9.8615,9.674,9.6945,526964
2011-03-03,9.8683,9.8956,9.7218,9.7797,187164
2011-03-04,9.8955,9.9195,9.7354,9.8717,315107
2011-03-07,9.9639,9.9843,9.8445,9.882,376794
2011-03-08,9.7184,9.8853,9.715,9.7933,731851
2011-03-09,9.9263,9.9348,9.8274,9.8751,398976
2011-03-10,9.7047,9.7694,9.5615,9.6945,569686
2011-03-11,9.5819,9.7047,9.5411,9.6297,829997
2011-03-14,9.6093,9.6808,9.57,9.6195,425048
2011-03-15,9.1252,9.466,9.0604,9.4013,1176573
2011-03-16,9.3263,9.3263,8.9344,9.0639,669922
2011-03-17,9.3059,9.3298,9.0469,9.0605,900554
2011-03-18,9.2549,9.3128,9.1492,9.2207,936436
2011-03-21,9.282,9.3774,9.2206,9.3672,399275
2011-03-22,9.3979,9.4081,9.2172,9.2752,395022
2011-03-23,9.156,9.323,9.1014,9.2923,259347
2011-03-24,9.3434,9.3707,9.2719,9.3502,311488
2011-03-25,9.2957,9.3331,9.2343,9.2548,217206
2011-03-28,9.3229,9.4558,9.3161,9.449,311912
2011-03-29,9.3979,9.4729,9.3741,9.449,246252
2011-03-30,9.4626,9.473,9.415,9.4422,153789
2011-03-31,9.6399,9.6569,9.4592,9.4763,294034
2011-04-01,9.4592,9.6059,9.3877,9.5445,213138
2011-04-04,9.5991,9.6638,9.565,9.6093,166465
2011-04-05,9.5377,9.5991,9.5207,9.5343,187225
2011-04-06,9.7593,9.899,9.7014,9.7695,374833
2011-04-07,9.7933,9.841,9.7388,9.7422,223493
2011-04-08,9.8309,9.8615,9.7559,9.7831,194268
2011-04-11,9.7933,9.8035,9.6877,9.8001,177716
2011-04-12,9.9433,10.049,9.9091,9.9365,197323
2011-04-13,10.124,10.2024,10.0559,10.0729,155608
2011-04-14,9.9706,10.1171,9.9468,10.0899,177907
2011-04-15,10.0012,10.0626,9.9535,9.9876,139641
2011-04-18,9.7967,9.9331,9.7456,9.9229,249894
2011-04-19,9.9638,10.0149,9.8785,9.9161,93396
2011-04-20,10.0797,10.1035,10.0323,10.1001,175095
2011-04-21,10.0456,10.0899,9.9706,10.032,167835
2011-04-25,10.049,10.0796,10.008,10.0558,72284
2011-04-26,10.1274,10.1889,10.0695,10.107,164368
2011-04-27,10.2672,10.4137,10.2433,10.3967,264093
2011-04-28,10.4274,10.4683,10.3081,10.3217,125441
2011-04-29,10.3729,10.4614,10.2944,10.3899,62178
2011-05-02,10.4649,10.4888,10.3149,10.3251,143048
2011-05-03,10.3354,10.3866,10.2229,10.2297,432377
2011-05-04,10.2842,10.2842,10.1785,10.216,221223
2011-05-05,10.182,10.2604,10.1513,10.1922,322269
2011-05-06,10.5841,10.5978,10.3626,10.3933,413023
2011-05-09,10.2092,10.2126,10.0388,10.0524,136260
2011-05-10,10.2672,10.291,10.0763,10.0899,288036
2011-05-11,10.1069,10.1615,10.0354,10.1001,201947
2011-05-12,10.1103,10.2057,10.0524,10.1785,145307
2011-05-13,10.2228,10.2603,10.0899,10.1615,108566
2011-05-16,10.158,10.2534,10.1102,10.1478,224655
2011-05-17,10.1069,10.2466,10.1069,10.1751,264843
2011-05-18,10.1443,10.2126,10.0898,10.1751,258345
2011-05-19,10.2535,10.4614,10.2228,10.3899,349416
2011-05-20,10.2604,10.2877,10.165,10.2331,296776
2011-05-23,9.5752,9.7559,9.5495,9.6911,515542
2011-05-24,9.8411,9.8411,9.6878,9.7627,273071
2011-05-25,9.8581,10.0524,9.7695,9.7797,558923
2011-05-26,10.0012,10.0046,9.807,9.8342,711882
2011-05-27,10.1376,10.1479,9.8717,9.9161,1066083
2011-05-31,10.1683,10.2399,10.0047,10.0217,997039
2011-06-01,10.1172,10.1616,9.9843,9.9945,462054
2011-06-02,10.2024,10.3046,10.1273,10.2194,477475
2011-06-03,10.2876,10.4478,10.2603,10.4171,216805
2011-06-06,10.3763,10.4138,10.274,10.3217,218069
2011-06-07,10.4002,10.4377,10.3388,10.3524,116382
2011-06-08,10.2706,10.3285,10.1239,10.1513,205629
2011-06-09,10.1887,10.3694,10.1887,10.291,286706
2011-06-10,10.2364,10.2671,10.1069,10.1751,104619
2011-06-13,10.1786,10.2706,10.1171,10.2058,120956
2011-06-14,10.2638,10.3319,10.2365,10.3149,113215
2011-06-15,10.0456,10.1035,9.974,10.0763,249603
2011-06-16,9.8887,9.9876,9.8615,9.9433,328115
2011-06-17,10.0933,10.1752,10.0525,10.0763,144627
2011-06-20,10.124,10.1479,10.032,10.0729,145327
2011-06-21,10.2228,10.3591,10.2092,10.3046,179894
2011-06-22,10.3251,10.4137,10.1308,10.1547,337266
2011-06-23,10.0557,10.1443,10.0387,10.141,517958
2011-06-24,10.2535,10.2638,10.1376,10.216,279775
2011-06-27,10.1956,10.2655,10.0661,10.0865,238570
2011-06-28,10.0729,10.1547,9.9792,10.0013,245934
2011-06-29,10.0694,10.0967,9.9433,10.0285,595683
2011-06-30,10.0252,10.1616,9.9638,10.0013,609336
2011-07-01,10.0763,10.1444,10.0763,10.1342,390177
2011-07-05,10.0285,10.0763,9.7354,9.7695,1098562
2011-07-06,9.807,9.8509,9.7389,9.7627,242107
2011-07-07,9.7388,10.0217,9.657,9.8615,842610
2011-07-08,9.7319,9.7762,9.6433,9.7149,245998
2011-07-11,9.5138,9.5274,9.4319,9.4763,333276
2011-07-12,9.2548,9.3161,9.2138,9.2582,414103
2011-07-13,9.4865,9.6058,9.4081,9.4831,538803
2011-07-14,9.5717,9.5922,9.3605,9.3843,271003
2011-07-15,9.449,9.4592,9.1184,9.1457,645904
2011-07-18,9.0536,9.0536,8.7195,8.8048,440317
2011-07-19,8.948,8.9514,8.873,8.8934,1308208
2011-07-20,9.0979,9.1524,8.982,9.057,1169173
2011-07-21,9.1423,9.1831,9.0536,9.1695,774065
2011-07-22,9.64,9.64,9.3366,9.4559,1614115
2011-07-25,9.3605,9.5445,9.2309,9.3775,2504824
2011-07-26,9.3639,9.4934,9.3128,9.34,906998
2011-07-27,9.0775,9.3196,9.0775,9.2343,629501
2011-07-28,8.9003,9.0469,8.8696,8.9821,671045
2011-07-29,8.9582,9.4047,8.9582,9.2684,855348
2011-08-01,9.1593,9.1593,8.9241,9.0911,492381
2011-08-02,8.7946,8.8899,8.7643,8.8184,536977
2011-08-03,8.8185,9.0025,8.7645,8.9718,484392
2011-08-04,8.9139,8.9582,8.7298,8.7298,492754
2011-08-05,9.1081,9.1661,8.8559,9.0332,735545
2011-08-08,8.706,8.856,8.5969,8.7537,938258
2011-08-09,8.7263,8.832,8.4263,8.8252,365874
2011-08-10,8.5832,8.6207,8.3574,8.3889,427781
2011-08-11,8.4639,8.8695,8.4264,8.7878,280894
2011-08-12,9.1526,9.1969,8.9208,8.9855,204648
2011-08-15,9.1866,9.2616,8.9276,9.115,142209
2011-08-16,9.0741,9.2753,9.0503,9.1866,144932
2011-08-17,9.2821,9.323,9.1014,9.2207,102865
2011-08-18,9.1218,9.1355,8.8525,8.9173,301608
2011-08-19,9.0298,9.1559,8.7775,8.8593,377558
2011-08-22,9.0708,9.0776,8.6481,8.6753,371001
2011-08-23,8.8219,8.9446,8.8219,8.9139,527764
2011-08-24,8.8593,8.965,8.8082,8.9275,372231
2011-08-25,8.9036,8.9412,8.6207,8.6514,133072
2011-08-26,8.498,8.7093,8.4946,8.6889,125530
2011-08-29,8.7673,8.9514,8.7128,8.9105,118750
2011-08-30,8.8424,8.9514,8.7742,8.9071,139935
2011-08-31,9.023,9.0839,8.9548,9.0059,652675
2011-09-01,8.9138,8.9717,8.7877,8.8184,82867
2011-09-02,8.6958,8.7366,8.5151,8.5321,103513
2011-09-06,8.2458,8.3241,8.1708,8.2526,144500
2011-09-07,8.6173,8.6889,8.5833,8.648,179374
2011-09-08,8.7128,8.7878,8.6582,8.7196,222947
2011-09-09,8.4333,8.648,8.4094,8.6378,389853
2011-09-12,8.4298,8.5151,8.2799,8.4026,142551
2011-09-13,8.4913,8.6583,8.4913,8.5696,185969
2011-09-14,8.7025,8.757,8.5594,8.6275,246933
2011-09-15,8.7911,8.8185,8.5184,8.6071,300870
2011-09-16,8.4571,8.6582,8.4571,8.6139,662584
2011-09-19,8.4333,8.5253,8.3515,8.4776,338553
2011-09-20,8.5082,8.6446,8.4332,8.5048,307106
2011-09-21,8.4537,8.5491,8.3651,8.3651,357808
2011-09-22,8.1401,8.4196,8.1367,8.2492,461221
2011-09-23,8.5799,8.689,8.498,8.5287,433615
2011-09-26,8.8594,8.9037,8.6924,8.798,661374
2011-09-27,8.9752,8.9752,8.7298,8.7878,394123
2011-09-28,8.8048,8.8832,8.7485,8.7878,123906
2011-09-29,8.9412,9.0093,8.8968,8.9616,134392
2011-09-30,8.8593,9.0059,8.7571,8.7775,251192
2011-10-03,8.7366,8.9105,8.6514,8.6616,393170
2011-10-04,8.573,8.9343,8.4946,8.9207,274850
2011-10-05,8.6344,8.7333,8.5867,8.6787,261159
2011-10-06,8.6207,8.9309,8.5662,8.9275,121683
2011-10-07,8.7537,8.8764,8.6786,8.7809,272822
2011-10-10,8.8764,8.9923,8.6276,8.9923,196927
2011-10-11,8.965,9.2343,8.948,9.2036,181323
2011-10-12,9.2412,9.3707,9.2412,9.3059,119780
2011-10-13,9.2514,9.4524,9.1763,9.3945,155614
2011-10-14,9.4763,9.5104,9.3399,9.4013,122010
2011-10-17,9.2684,9.2957,9.1627,9.2036,105227
2011-10-18,9.1558,9.3365,9.074,9.2513,103603
2011-10-19,9.2548,9.2548,9.1695,9.2002,109202
2011-10-20,9.1355,9.2446,9.0059,9.2241,148384
2011-10-21,9.2446,9.3127,9.173,9.3093,160424
2011-10-24,9.3706,9.6365,9.3535,9.5854,95656
2011-10-25,9.4455,9.5172,9.3228,9.3706,244187
2011-10-26,9.5786,9.6127,9.3877,9.4934,106361
2011-10-27,10.0524,10.1888,9.9092,10.0865,136734
2011-10-28,10.0115,10.1172,9.9672,10.0081,98998
2011-10-31,9.824,9.8751,9.7592,9.807,104733
2011-11-01,9.449,9.6399,9.3505,9.5649,119447
2011-11-02,9.6501,9.7558,9.6024,9.7217,119668
2011-11-03,9.8377,10.0729,9.7593,10.0354,141978
2011-11-04,9.8717,9.8751,9.6093,9.7252,253986
2011-11-07,9.974,10.0047,9.8377,9.9092,127046
2011-11-08,10.0047,10.2433,9.9024,10.199,280340
2011-11-09,10.0354,10.274,9.9876,10.1547,302921
2011-11-10,10.1853,10.216,10.0831,10.1581,273015
2011-11-11,10.2534,10.2841,10.2245,10.2637,132330
2011-11-14,10.182,10.2228,10.1786,10.2024,335884
2011-11-15,10.1307,10.2432,10.1239,10.1785,742116
2011-11-16,10.1137,10.158,9.9399,9.9501,284911
2011-11-17,9.9808,10.0558,9.8853,9.9808,482386
2011-11-18,9.9195,9.9706,9.9023,9.9331,187990
2011-11-21,9.7729,9.9809,9.7065,9.8956,353938
2011-11-22,9.8445,9.9536,9.8177,9.882,295970
2011-11-23,9.7694,9.8819,9.7149,9.824,405989
2011-11-25,9.8785,9.9365,9.732,9.7524,131536
2011-11-28,10.0115,10.0899,9.8172,9.9604,301335
2011-11-29,9.9196,10.2229,9.8821,10.1138,504930
2011-11-30,10.5432,10.567,10.2228,10.2569,1350317
2011-12-01,10.2331,10.4274,10.2331,10.3149,211114
2011-12-02,10.3796,10.3967,10.066,10.1819,156279
2011-12-05,10.2296,10.5126,10.2262,10.4819,219043
2011-12-06,10.4001,10.5364,10.4001,10.4512,163168
2011-12-07,10.3762,10.5193,10.3591,10.4921,121708
2011-12-08,10.3353,10.441,10.2365,10.2433,109654
2011-12-09,10.5501,10.6762,10.499,10.5058,98013
2011-12-12,10.4274,10.5092,10.2228,10.2706,98351
2011-12-13,10.3353,10.3592,9.9809,10.0013,126761
2011-12-14,9.9501,10.083,9.9091,9.9535,170315
2011-12-15,10.0762,10.2501,10.0762,10.1478,120604
2011-12-16,10.0797,10.1819,10.0694,10.1547,138627
2011-12-19,10.1307,10.1615,9.9263,9.9399,123478
2011-12-20,10.1479,10.2058,10.1035,10.1035,102269
2011-12-21,10.0966,10.141,9.8614,9.9535,128620
2011-12-22,9.9468,9.9979,9.8854,9.8922,124906
2011-12-23,9.9229,9.9229,9.6229,9.8513,81951
2011-12-27,9.841,9.841,9.6195,9.6979,147052
2011-12-28,9.7524,9.8479,9.7014,9.7252,336972
2011-12-29,9.6502,9.7116,9.4832,9.5377,159570
2011-12-30,9.49,9.5581,9.4524,9.4968,116366
2012-01-03,9.674,9.8428,9.4389,9.4661,282262
2012-01-04,9.6161,9.8138,9.565,9.7729,322489
2012-01-05,9.5274,9.5786,9.4592,9.5002,199100
2012-01-06,9.6024,9.6365,9.4489,9.4763,316945
2012-01-09,9.9092,10.0047,9.7899,9.974,448558
2012-01-10,9.9536,10.0422,9.94,10.0047,305154
2012-01-11,9.8683,10.1922,9.8445,10.0115,549359
2012-01-12,10.1581,10.1615,9.7456,9.8308,479872
2012-01-13,9.8001,9.8513,9.7388,9.8206,140556
2012-01-17,9.9604,10.0558,9.9332,10.0115,116226
2012-01-18,10.0728,10.6727,10.0148,10.6046,411953
2012-01-19,10.5979,10.6728,10.5603,10.6251,369920
2012-01-20,10.5842,10.6456,10.4615,10.5808,264218
2012-01-23,10.6149,10.6932,10.5603,10.5773,134528
2012-01-24,10.6047,10.6047,10.499,10.5194,149885
2012-01-25,10.6012,10.7511,10.591,10.6148,220893
2012-01-26,11.1227,11.2352,10.9148,11.1705,380327
2012-01-27,11.2318,11.4431,11.1568,11.4295,477526
2012-01-30,11.2148,11.4364,11.1739,11.375,373981
2012-01-31,11.4227,11.5352,11.3102,11.4329,702053
2012-02-01,11.5864,11.7466,11.4841,11.6852,168635
2012-02-02,11.5693,11.6954,11.5421,11.6818,262730
2012-02-03,11.716,11.9444,11.7022,11.917,126970
2012-02-06,11.6409,11.8966,11.6001,11.6818,144751
2012-02-07,11.6511,11.7602,11.6,11.7125,167414
2012-02-08,11.5932,11.7091,11.5901,11.6784,190207
2012-02-09,11.733,11.8249,11.6136,11.8079,280165
2012-02-10,11.5829,11.6408,11.4772,11.542,210045
2012-02-13,11.6103,11.7122,11.5659,11.6852,106880
2012-02-14,11.5795,11.6306,11.4909,11.6238,156047
2012-02-15,11.7364,11.7568,11.5659,11.6954,184497
2012-02-16,11.5011,11.7567,11.4397,11.7397,178028
2012-02-17,11.9135,11.975,11.8147,11.9443,284563
2012-02-21,11.5046,11.588,11.3955,11.5727,457228
2012-02-22,11.2728,11.4397,11.2574,11.4193,557831
2012-02-23,11.3613,11.5556,11.2966,11.4909,301053
2012-02-24,11.6068,11.6506,11.3648,11.4125,180841
2012-02-27,11.2864,11.3955,11.1944,11.3273,148683
2012-02-28,11.3989,11.5318,11.3682,11.5284,357224
2012-02-29,11.5011,11.5114,11.3341,11.4261,182144
2012-03-01,11.692,11.7261,11.4772,11.525,356965
2012-03-02,11.5556,11.6067,11.5011,11.5113,154079
2012-03-05,11.5045,11.5658,11.4465,11.5045,213591
2012-03-06,11.2932,11.4518,11.2591,11.4057,221485
2012-03-07,11.4261,11.6272,11.409,11.5488,368335
2012-03-08,11.7125,11.7193,11.5718,11.6545,215422
2012-03-09,11.6375,11.7568,11.583,11.6409,226756
2012-03-12,11.5966,11.6749,11.5046,11.6545,75345
2012-03-13,11.5727,11.7602,11.525,11.7261,437484
2012-03-14,11.7125,11.7295,11.5318,11.6,174656
2012-03-15,11.6238,11.709,11.5352,11.6647,161863
2012-03-16,11.7329,11.7431,11.484,11.5045,79827
2012-03-19,11.5999,11.6578,11.4909,11.6306,96839
2012-03-20,11.5523,11.7807,11.5353,11.675,131190
2012-03-21,11.7159,11.7159,11.5931,11.6272,122913
2012-03-22,11.5421,11.6954,11.491,11.6784,172068
2012-03-23,11.7021,11.8351,11.651,11.8215,197606
2012-03-26,12.1112,12.2919,12.0669,12.2885,179572
2012-03-27,12.1795,12.3976,12.1351,12.3226,146244
2012-03-28,12.2544,12.309,12.1897,12.234,179355
2012-03-29,12.1248,12.2339,12.0158,12.2135,86348
2012-03-30,12.1931,12.4079,12.1863,12.3669,118896
2012-04-02,12.2851,12.4453,12.2306,12.4385,146462
2012-04-03,12.3738,12.6533,12.3567,12.5749,348442
2012-04-04,12.1829,12.384,12.067,12.309,330272
2012-04-05,12.2033,12.3977,12.1693,12.3124,517425
2012-04-09,12.251,12.3277,12.0994,12.1215,121194
2012-04-10,12.1931,12.2612,11.9579,12.0005,381418
2012-04-11,11.9716,11.9716,11.7705,11.7909,196016
2012-04-12,12.0295,12.0431,11.8761,11.8931,326420
2012-04-13,11.8931,11.9033,11.7193,11.7261,140627
2012-04-16,11.6749,11.7363,11.6272,11.6613,126926
2012-04-17,11.8352,11.8931,11.6818,11.6954,159213
2012-04-18,11.6,11.7056,11.5114,11.5284,137729
2012-04-19,11.7227,11.7397,11.542,11.6306,167156
2012-04-20,11.7704,11.8181,11.6307,11.692,171722
2012-04-23,11.484,11.484,11.2386,11.3102,104222
2012-04-24,11.4772,11.4874,11.3137,11.3375,122919
2012-04-25,11.4806,11.5352,11.2454,11.283,512457
2012-04-26,11.4193,11.5182,11.2966,11.3545,691380
2012-04-27,11.4193,11.5897,11.3545,11.525,555302
2012-04-30,11.4432,11.5319,11.3308,11.4773,203160
2012-05-01,11.6715,11.8556,11.617,11.8454,264820
2012-05-02,11.8318,12.0057,11.7466,11.9238,132524
2012-05-03,11.9033,12.0363,11.8079,11.8863,139736
2012-05-04,11.8216,11.9306,11.8147,11.8386,68291
2012-05-07,11.9135,12.1965,11.8556,12.0806,146051
2012-05-08,11.8045,11.8624,11.6919,11.8488,175526
2012-05-09,11.8147,11.8523,11.7602,11.7909,69640
2012-05-10,11.709,11.784,11.6477,11.6681,69554
2012-05-11,11.7159,11.7227,11.5454,11.5761,143622
2012-05-14,11.508,11.5489,11.4418,11.4636,295055
2012-05-15,11.4602,11.5387,11.3955,11.3989,79285
2012-05-16,11.4226,11.5011,11.3647,11.3954,92925
2012-05-17,11.1773,11.1807,10.5228,10.5773,256725
2012-05-18,10.6694,10.6694,10.4854,10.5126,109102
2012-05-21,10.2875,10.6468,10.2384,10.6114,124505
2012-05-22,10.349,10.741,10.3081,10.5433,322900
2012-05-23,10.291,10.5057,10.1307,10.4819,281103
2012-05-24,10.6456,10.6898,10.3217,10.5603,295345
2012-05-25,10.5979,10.6285,10.3865,10.4376,153940
2012-05-29,10.8535,10.8535,10.5058,10.5671,458489
2012-05-30,10.5159,10.5295,10.3626,10.3796,165411
2012-05-31,10.3899,10.4819,10.2228,10.4649,283633
2012-06-01,10.1718,10.3115,10.1227,10.2535,241716
2012-06-04,10.3217,10.3217,10.0217,10.049,95253
2012-06-05,9.9809,10.0729,9.8139,9.9979,196121
2012-06-06,9.8718,10.3115,9.865,10.3081,296596
2012-06-07,10.424,10.5841,10.4172,10.5637,282131
2012-06-08,10.3455,10.6455,10.2061,10.5944,748649
2012-06-11,10.5978,10.6047,10.3353,10.4478,314457
2012-06-12,10.2365,10.3115,10.0899,10.2774,470270
2012-06-13,10.1853,10.2637,10.0967,10.1103,255246
2012-06-14,10.0932,10.2125,10.0796,10.1853,86372
2012-06-15,10.199,10.2774,10.1308,10.2399,155766
2012-06-18,10.2399,10.407,10.1956,10.3558,104677
2012-06-19,10.4308,10.5979,10.3967,10.5024,113197
2012-06-20,10.5671,10.6115,10.533,10.5671,225065
2012-06-21,10.6863,10.6863,10.3455,10.3694,113922
2012-06-22,10.6626,10.6626,10.4444,10.4649,83897
2012-06-25,10.5161,10.5331,10.3798,10.4615,204419
2012-06-26,10.4512,10.4546,10.2058,10.2944,244022
2012-06-27,10.3046,10.3591,10.2296,10.3353,71343
2012-06-28,10.2842,10.2842,10.0865,10.1342,100526
2012-06-29,10.4103,10.5194,10.2773,10.3626,211164
2012-07-02,10.3285,10.4785,10.2058,10.2706,244511
2012-07-03,10.3046,10.4137,10.1989,10.3762,146214
2012-07-05,10.3148,10.3251,10.2092,10.2228,92025
2012-07-06,10.2091,10.2364,10.0012,10.0251,161670
2012-07-09,10.2433,10.2467,9.957,10.0388,307900
2012-07-10,10.1274,10.2399,10.1172,10.1956,204043
2012-07-11,10.2093,10.2399,10.107,10.1274,259896
2012-07-12,10.0149,10.0149,9.8684,9.8786,151761
2012-07-13,10.0967,10.1479,10.0184,10.0763,463254
2012-07-16,10.1411,10.2024,10.1001,10.1086,179955
2012-07-17,10.1752,10.2263,10.0355,10.1138,137049
2012-07-18,10.0354,10.1069,9.9535,9.9842,146158
2012-07-19,10.1547,10.2194,9.9706,10.0149,211816
2012-07-20,9.9161,10.0166,9.8513,9.8717,208190
2012-07-23,9.5991,9.7321,9.5361,9.6911,135550
2012-07-24,9.4798,9.5956,9.429,9.507,167986
2012-07-25,9.5683,9.783,9.5138,9.7592,782504
2012-07-26,9.9195,10.1069,9.9126,10.0388,126580
2012-07-27,9.8376,10.1103,9.8376,10.0626,118619
2012-07-30,9.9808,10.1887,9.9609,10.1853,152117
2012-07-31,9.9979,10.1205,9.8411,10.0422,186097
2012-08-01,10.1548,10.1752,9.8139,9.8854,193917
2012-08-02,9.8717,10.0046,9.8581,9.9399,140001
2012-08-03,10.1342,10.2835,10.0524,10.2024,81538
2012-08-06,10.2398,10.2672,10.1922,10.2126,48319
2012-08-07,10.2944,10.2944,10.1342,10.1547,50200
2012-08-08,10.1376,10.2467,10.0524,10.1035,108305
2012-08-09,10.0899,10.1582,10.0361,10.0695,67085
2012-08-10,10.0422,10.0763,9.9604,10.0285,72971
2012-08-13,10.0899,10.1444,10.0626,10.1103,47361
2012-08-14,10.2161,10.4444,10.1376,10.3149,263024
2012-08-15,10.2774,10.4222,10.2774,10.3967,88455
2012-08-16,10.4103,10.4443,10.3728,10.4205,52755
2012-08-17,10.4477,10.4545,10.3694,10.3728,106669
2012-08-20,10.3695,10.4376,10.3695,10.3967,74889
2012-08-21,10.6251,10.7393,10.5945,10.6217,67838
2012-08-22,10.7239,10.7852,10.6149,10.6353,230581
2012-08-23,10.6523,10.7477,10.6319,10.7239,145451
2012-08-24,10.5671,10.7137,10.5603,10.6864,65103
2012-08-27,10.7648,10.8603,10.6353,10.6728,29612
2012-08-28,10.6761,10.6761,10.567,10.5978,85674
2012-08-29,10.5535,10.591,10.4546,10.5228,41347
2012-08-30,10.6013,10.6388,10.5399,10.5842,104651
2012-08-31,10.6627,10.7377,10.4786,10.5808,251206
2012-09-04,10.7648,10.7716,10.475,10.5262,139856
2012-09-05,10.7342,10.7716,10.5126,10.5637,421436
2012-09-06,10.6523,10.8057,10.62,10.6932,481685
2012-09-07,10.908,11.0478,10.7887,10.7955,419550
2012-09-10,10.9217,10.9694,10.8091,10.8569,538930
2012-09-11,10.8637,10.8842,10.741,10.7853,285299
2012-09-12,10.8876,10.9251,10.8535,10.9114,613419
2012-09-13,10.8772,11.0238,10.8568,10.9284,313958
2012-09-14,11.0682,11.1738,11.0682,11.1466,479405
2012-09-17,11.0886,11.1254,10.9999,11.0375,148484
2012-09-18,10.9626,10.9959,10.8535,10.908,136905
2012-09-19,11.058,11.1841,11.041,11.1125,389349
2012-09-20,11.2317,11.2488,11.1329,11.1602,358954
2012-09-21,11.2148,11.2864,11.1262,11.1364,304349
2012-09-24,11.1159,11.1159,11.0034,11.0546,67042
2012-09-25,11.0852,11.1091,10.9421,10.9489,149047
2012-09-26,10.9625,10.9796,10.8296,10.8739,132814
2012-09-27,11.0545,11.1704,11.0443,11.1602,211159
2012-09-28,11.1569,11.1705,10.9591,10.9932,141365
2012-10-01,11.1295,11.2148,11.0136,11.1807,294824
2012-10-02,11.2386,11.2488,11.1227,11.1977,78465
2012-10-03,11.283,11.4125,11.2352,11.3648,343822
2012-10-04,11.4159,11.46,11.3341,11.3682,66382
2012-10-05,11.6239,11.6239,11.4364,11.4636,216912
2012-10-08,11.5285,11.5421,11.4063,11.4807,80486
2012-10-09,11.4772,11.5177,11.3035,11.3989,105123
2012-10-10,11.3545,11.4398,11.3171,11.3341,124926
2012-10-11,11.5011,11.5182,11.3852,11.4329,148490
2012-10-12,11.3853,11.4534,11.358,11.3989,110425
2012-10-15,11.4125,11.5046,11.3784,11.4704,103319
2012-10-16,11.5148,11.5182,11.45,11.4602,76354
2012-10-17,11.5012,11.5489,11.2932,11.3341,222230
2012-10-18,11.5046,11.508,11.433,11.4534,267201
2012-10-19,11.3784,11.4465,11.3579,11.3682,128651
2012-10-22,11.3375,11.4363,11.3205,11.4091,110635
2012-10-23,11.0784,11.2795,10.9625,11.1602,229548
2012-10-24,11.2454,11.2556,11.1568,11.1568,104728
2012-10-25,11.3272,11.4091,11.1517,11.1977,277927
2012-10-26,11.0478,11.1415,10.8535,10.8739,250713
2012-10-31,11.0614,11.1023,10.9762,10.9932,242285
2012-11-01,11.1364,11.1637,10.9796,11.0955,504983
2012-11-02,11.0886,11.1227,11.0068,11.0784,631974
2012-11-05,11.4262,11.675,11.3375,11.4534,671376
2012-11-06,11.559,11.8624,11.5113,11.8556,730239
2012-11-07,11.7603,11.8353,11.6954,11.7875,289527
2012-11-08,11.8011,12.1863,11.7977,12.1079,404020
2012-11-09,11.9886,12.1898,11.9886,12.1454,609928
2012-11-12,12.0158,12.1112,11.9647,12.0908,447580
2012-11-13,12.0772,12.1045,11.992,11.992,315906
2012-11-14,12.1812,12.1812,12.0252,12.047,405562
2012-11-15,11.9163,12.0434,11.9091,11.9236,363171
2012-11-16,11.9091,11.9345,11.7893,11.8111,187466
2012-11-19,12.0289,12.047,11.92,11.9853,193769
2012-11-20,12.087,12.2866,12.0145,12.2212,391880
2012-11-21,12.1123,12.1812,12.0615,12.1558,128721
2012-11-23,12.4424,12.5513,12.3953,12.4534,111363
2012-11-26,12.4788,12.613,12.388,12.4933,258203
2012-11-27,12.4062,12.555,12.3881,12.5042,189534
2012-11-28,12.4279,12.6493,12.3916,12.584,162576
2012-11-29,12.6566,12.7583,12.5659,12.5659,361928
2012-11-30,12.5694,12.6819,12.3989,12.4933,345472
2012-12-03,12.6675,12.7002,12.4898,12.5478,275674
2012-12-04,12.8308,12.9469,12.7437,12.8199,782512
2012-12-05,12.8453,12.9396,12.8199,12.8417,385228
2012-12-06,12.7908,12.8417,12.7654,12.8199,274433
2012-12-07,12.6638,12.6966,12.544,12.5913,182126
2012-12-10,12.5441,12.5623,12.4099,12.4425,179997
2012-12-11,12.5514,12.7437,12.5333,12.5659,298634
2012-12-12,12.6893,12.7184,12.497,12.5623,223840
2012-12-13,12.5768,12.7492,12.5188,12.5804,123497
2012-12-14,12.6529,12.8924,12.6529,12.7872,112007
2012-12-17,12.7437,12.7836,12.5804,12.6131,102259
2012-12-18,12.6276,12.757,12.5405,12.5731,82888
2012-12-19,12.722,13.0159,12.722,12.9941,413615
